numpy/distutils/fcompiler/hpux.py,1
numpy/core/arrayprint.py,1
numpy/f2py/crackfortran.py,3
numpy/lib/tests/test_regression.py,1
numpy/lib/tests/test_arraysetops.py,1
numpy/core/shape_base.py,1
numpy/lib/function_base.py,6
numpy/core/tests/test_umath_complex.py,1
numpy/lib/tests/test_function_base.py,4
numpy/distutils/tests/test_fcompiler_intel.py,1
numpy/testing/utils.py,1
numpy/core/tests/test_dtype.py,2
numpy/lib/arraysetops.py,1
numpy/distutils/intelccompiler.py,1
numpy/core/numeric.py,3
numpy/lib/_iotools.py,1
numpy/distutils/system_info.py,1
numpy/core/tests/test_einsum.py,2
numpy/ma/tests/test_regression.py,1
numpy/distutils/unixccompiler.py,1
numpy/f2py/tests/test_assumed_shape.py,1
numpy/f2py/tests/test_return_real.py,1
numpy/distutils/fcompiler/__init__.py,1
numpy/f2py/tests/test_array_from_pyobj.py,1
numpy/distutils/ccompiler.py,2
numpy/f2py/tests/test_return_logical.py,1
numpy/core/tests/test_new_iterator.py,1
numpy/core/numerictypes.py,1
numpy/core/tests/test_numeric.py,3
numpy/f2py/tests/test_mixed.py,1
numpy/f2py/tests/test_return_complex.py,1
numpy/core/tests/test_iterator.py,5
numpy/lib/tests/test_io.py,10
numpy/tests/test_ctypeslib.py,1
numpy/distutils/fcompiler/intel.py,2
numpy/add_newdocs.py,1
numpy/f2py/tests/test_callback.py,1
numpy/f2py/tests/test_return_character.py,1
numpy/lib/npyio.py,10
numpy/lib/tests/test__iotools.py,1
numpy/distutils/extension.py,1
numpy/core/tests/test_multiarray.py,3
numpy/core/_internal.py,1
numpy/random/tests/test_random.py,5
numpy/core/code_generators/numpy_api.py,1
numpy/core/tests/test_ufunc.py,2
numpy/core/tests/test_regression.py,12
numpy/f2py/tests/test_kind.py,1
numpy/lib/tests/test_twodim_base.py,1
numpy/f2py/tests/test_return_integer.py,1
numpy/core/tests/test_arrayprint.py,2
numpy/compat/py3k.py,1
numpy/core/tests/test_records.py,2
setup.py,2
,115
