FileName,File_sloc,File_in_degree,File_out_degree,File_Cyclomatic_Complexity,File_Max_Cyclomatic_Complexity
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\linalg\eigen\lobpcg\tests\test_lobpcg.py,54,3,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\linalg\eigen\lobpcg\setupscons.py,9,1,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\stats\rv.py,31,0,1,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\csgraph\__init__.py,138,20,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\signal\setupscons.py,9,1,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\signal\tests\test_fir_filter_design.py,280,3,0,2,4
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\linalg\dsolve\umfpack\setup.py,23,1,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\extract.py,133,1,1,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\linalg\dsolve\setup.py,36,6,0,2,3
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\sparsetools\coo.py,183,2,1,4,6
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\stats\__init__.py,280,8,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\weave\examples\cast_copy_transpose.py,142,7,0,2,9
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\linalg\isolve\tests\test_utils.py,5,1,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\linalg\eigen\arpack\setup.py,50,3,0,2,4
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\sparsetools\__init__.py,8,6,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\linalg\eigen\arpack\setupscons.py,10,2,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\linalg\eigen\lobpcg\tests\large_scale.py,42,1,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\linalg\isolve\lsqr.py,377,3,0,1,31
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\linalg\isolve\tests\test_lgmres.py,57,4,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\tools\py3tool.py,270,8,1,3,20
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\weave\vtk_spec.py,97,1,1,1,3
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\spatial\tests\test_qhull.py,218,5,0,2,3
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\optimize\tests\test_nnls.py,18,3,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\optimize\lbfgsb.py,306,6,0,4,15
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\linalg\isolve\tests\test_lsqr.py,50,2,0,4,4
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\csgraph\tests\test_graph_components.py,25,3,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\optimize\tests\test__root.py,29,1,0,1,4
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\weave\examples\increment_example.py,25,4,0,3,3
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\tests\test_sputils.py,53,4,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\special\setup.py,65,8,0,3,3
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\io\matlab\setup.py,12,1,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\io\matlab\setupscons.py,10,1,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\csgraph\tests\test_spanning_tree.py,16,1,0,1,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\signal\tests\test_waveforms.py,264,4,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\signal\tests\test_peak_finding.py,196,7,0,2,5
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\csgraph\_validation.py,46,5,0,1,10
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\io\dumb_shelve.py,35,3,1,2,3
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\ndimage\interpolation.py,579,4,1,1,13
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\weave\tests\test_build_tools.py,57,7,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\spatial\generate_qhull.py,22,6,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\linalg\dsolve\__init__.py,50,1,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\special\spfun_stats.py,47,1,0,1,4
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\tests\test_spfuncs.py,81,3,0,2,5
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\special\tests\test_basic.py,1818,6,0,2,6
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\stats\vonmises.py,36,3,0,1,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\tests\test_extract.py,35,3,0,1,3
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\linalg\eigen\arpack\__init__.py,15,1,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\sparse\linalg\eigen\lobpcg\lobpcg.py,410,4,1,2,44
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\signal\bsplines.py,294,12,1,1,4
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\signal\fir_filter_design.py,421,4,1,1,18
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\weave\blitz_tools.py,71,10,0,1,7
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\linalg\tests\test_solvers.py,135,3,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\linalg\tests\test_fblas.py,438,2,0,12,12
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\misc\doccer.py,116,1,1,1,8
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\linalg\tests\test_special_matrices.py,405,2,0,2,5
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\lib\lapack\setupscons.py,12,3,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\ndimage\__init__.py,119,6,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\misc\__init__.py,54,6,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\ndimage\filters.py,994,5,2,1,18
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\misc\setupscons.py,9,1,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\misc\setup.py,9,1,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\misc\tests\test_common.py,41,1,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\linalg\tests\test_matfuncs.py,97,4,0,2,5
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\signal\tests\test_array_tools.py,71,8,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\io\matlab\__init__.py,13,3,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\optimize\tests\test_cobyla.py,34,4,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\linalg\benchmarks\bench_decom.py,23,2,0,1,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\optimize\tests\test_regression.py,17,3,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\lib\blas\setupscons.py,10,1,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\signal\waveforms.py,283,0,1,1,10
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\signal\tests\test_spectral.py,55,3,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\weave\tests\test_numpy_scalar_spec.py,116,11,0,14,14
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\weave\base_spec.py,84,2,1,1,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\weave\common_info.py,95,2,3,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\weave\swigptr2.py,4152,0,1,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.11.0\scipy\stats\tests\test_morestats.py,282,6,0,2,2
