FormerVersionFileName,exist,LatterVersionFileName,changed,addition,deletion,modification
/home/aiyanxu/pair/scipy-0.11.0/scipy/sparse/linalg/eigen/lobpcg/tests/test_lobpcg.py,1,/home/aiyanxu/pair/scipy-0.12.0/scipy/sparse/linalg/eigen/lobpcg/tests/test_lobpcg.py,1,1,0,1
/home/aiyanxu/pair/scipy-0.11.0/scipy/sparse/linalg/eigen/lobpcg/setupscons.py,1,/home/aiyanxu/pair/scipy-0.12.0/scipy/sparse/linalg/eigen/lobpcg/setupscons.py,1,1,0,0
/home/aiyanxu/pair/scipy-0.11.0/scipy/stats/rv.py,1,/home/aiyanxu/pair/scipy-0.12.0/scipy/stats/rv.py,1,1,4,4
/home/aiyanxu/pair/scipy-0.11.0/scipy/sparse/csgraph/__init__.py,1,/home/aiyanxu/pair/scipy-0.12.0/scipy/sparse/csgraph/__init__.py,1,1,0,6
/home/aiyanxu/pair/scipy-0.11.0/scipy/signal/setupscons.py,1,/home/aiyanxu/pair/scipy-0.12.0/scipy/signal/setupscons.py,1,0,0,1
/home/aiyanxu/pair/scipy-0.11.0/scipy/signal/tests/test_fir_filter_design.py,1,/home/aiyanxu/pair/scipy-0.12.0/scipy/signal/tests/test_fir_filter_design.py,1,1,0,0
/home/aiyanxu/pair/scipy-0.11.0/scipy/sparse/linalg/dsolve/umfpack/setup.py,1,/home/aiyanxu/pair/scipy-0.12.0/scipy/sparse/linalg/dsolve/umfpack/setup.py,1,1,0,0
/home/aiyanxu/pair/scipy-0.11.0/scipy/sparse/extract.py,1,/home/aiyanxu/pair/scipy-0.12.0/scipy/sparse/extract.py,1,1,0,1
/home/aiyanxu/pair/scipy-0.11.0/scipy/sparse/linalg/dsolve/setup.py,1,/home/aiyanxu/pair/scipy-0.12.0/scipy/sparse/linalg/dsolve/setup.py,1,1,0,1
/home/aiyanxu/pair/scipy-0.11.0/scipy/sparse/sparsetools/coo.py,1,/home/aiyanxu/pair/scipy-0.12.0/scipy/sparse/sparsetools/coo.py,0,0,0,0
/home/aiyanxu/pair/scipy-0.11.0/scipy/stats/__init__.py,1,/home/aiyanxu/pair/scipy-0.12.0/scipy/stats/__init__.py,1,9,20,19
