FileName,File_sloc,File_in_degree,File_out_degree,File_Cyclomatic_Complexity,File_Max_Cyclomatic_Complexity
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\services\message.py,34,5,0,1,5
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\db\test_lists.py,67,3,0,1,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\elasticache\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\services\service.py,117,8,0,1,4
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\ec2\test_connection.py,167,7,0,1,14
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\sns\__init__.py,23,3,0,1,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\sdb\regioninfo.py,7,1,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\sdb\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\s3\test_multidelete.py,110,7,0,1,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\s3\test_cors.py,48,5,0,1,7
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\support\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\swf\test_layer1_workflow_execution.py,120,6,0,1,9
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\directconnect\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\scripts\rebuild_endpoints.py,34,4,0,2,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\sqs\jsonmessage.py,18,4,0,1,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\sns\connection.py,596,6,0,1,7
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\sqs\__init__.py,17,2,0,1,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\scripts\git-release-notes.py,56,4,0,9,9
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\swf\__init__.py,16,4,0,1,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\support\__init__.py,14,2,0,1,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\sts\credentials.py,183,4,0,1,6
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\manage\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\swf\layer1_decisions.py,268,0,0,1,8
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\route53\test_zone.py,128,5,0,2,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\gs\util.py,55,2,1,1,5
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\cloudformation\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\mws\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\dynamodb2\test_layer1.py,269,4,0,1,4
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\sdb\test_connection.py,67,4,0,1,4
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\s3\test_key.py,292,7,0,1,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\vpc\test_vpngateway.py,181,5,0,2,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\sdb\queryresultset.py,63,0,0,1,5
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\ec2\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\ec2\cloudwatch\test_cert_verification.py,11,3,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\ec2\vpc\test_connection.py,135,6,0,2,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\elastictranscoder\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\ec2\elb\test_cert_verification.py,11,3,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\file\simpleresultset.py,8,0,0,1,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\elasticache\__init__.py,14,2,0,1,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\ecs\item.py,114,3,0,1,9
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\gs\test_resumable_uploads.py,434,13,0,1,4
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\dynamodb2\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\datapipeline\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\cloudsearch2\test_layers.py,45,5,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\sts\connection.py,535,10,0,1,6
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\swf\exceptions.py,30,1,2,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\route53\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\rds2\test_cert_verification.py,11,3,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\elasticache\test_layer1.py,38,4,0,2,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\emr\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\ecs\test_connection.py,42,3,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\pyami\installers\__init__.py,34,1,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\pyami\startup.py,34,4,2,3,5
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\support\test_cert_verification.py,8,3,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\pyami\copybot.py,68,4,0,1,5
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\elasticache\test_api_interface.py,16,2,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\pyami\installers\ubuntu\apache.py,17,1,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\plugin.py,51,3,2,1,4
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\vpc\test_subnet.py,114,4,0,2,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\opsworks\exceptions.py,5,1,1,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\support\layer1.py,454,7,0,2,9
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\vpc\__init__.py,3,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\vpc\test_networkacl.py,429,3,0,2,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\utils\test_utils.py,184,15,0,3,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\vpc\test_routetable.py,342,4,0,2,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\services\servicedef.py,59,3,0,1,6
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\cloudsearch\test_cert_verification.py,11,3,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\pyami\helloworld.py,4,1,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\rds2\__init__.py,25,1,0,1,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\pyami\installers\ubuntu\installer.py,66,7,0,1,5
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\sts\test_connection.py,209,3,0,2,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\opsworks\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\rds\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\redshift\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\db\test_sequence.py,76,0,0,1,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\directconnect\test_directconnect.py,13,2,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\ec2\test_spotinstance.py,97,2,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\glacier\test_concurrent.py,115,9,0,2,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\glacier\test_writer.py,163,15,0,1,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\ecs\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\gs\cb_test_harness.py,47,2,0,1,5
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\route53\test_resourcerecordsets.py,48,5,0,2,7
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\redshift\test_layer1.py,74,6,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\mturk\create_hit_test.py,17,4,1,2,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\sqs\test_cert_verification.py,11,3,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\cloudfront\test_distribution.py,13,3,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\sdb\test_cert_verification.py,11,3,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\sns\test_sns_sqs_subscription.py,61,6,0,1,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\ses\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\s3\test_multipart.py,101,4,0,1,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\s3\test_pool.py,158,5,0,2,6
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\s3\test_cert_verification.py,11,3,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\s3\test_mfa.py,52,6,0,1,6
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\ses\test_cert_verification.py,11,3,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\swf\test_layer1.py,153,5,0,1,4
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\mturk\price.py,22,0,0,1,4
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\gs\connection.py,91,5,0,1,7
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\roboto\awsqueryservice.py,109,7,1,1,10
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\route53\status.py,16,0,0,1,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\roboto\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\route53\exception.py,3,1,1,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\pyami\installers\ubuntu\trac.py,100,3,0,1,10
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\rds2\exceptions.py,107,1,1,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\cloudtrail\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\ec2\elb\test_listener.py,93,4,0,2,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\cloudsearch\test_connection.py,199,4,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\cloudsearch\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\mws\exception.py,35,2,1,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\redshift\layer1.py,2445,6,0,1,19
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\opsworks\__init__.py,14,2,0,1,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\manage\task.py,129,9,0,1,8
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\mturk\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\mashups\interactive.py,61,4,0,2,7
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\s3\bucketlistresultset.py,119,0,0,1,4
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\cloudtrail\test_cert_verification.py,11,3,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\fps\test_verify_signature.py,8,1,0,2,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\glacier\writer.py,184,5,0,1,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\glacier\__init__.py,14,2,0,1,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\cloudformation\test_stack.py,237,6,0,2,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\mturk\hit_persistence.py,22,3,1,2,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\vpc\test_dhcpoptions.py,193,4,0,2,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\ec2\cloudwatch\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\ec2\elb\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\elastictranscoder\layer1.py,773,5,0,1,8
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\cloudfront\test_signed_urls.py,339,7,0,2,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\dynamodb2\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\kinesis\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\glacier\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\glacier\test_layer1.py,16,2,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\swf\test_layer2_types.py,35,7,0,2,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\s3\test_website.py,179,11,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\kinesis\test_cert_verification.py,11,3,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\dynamodb2\test_highlevel.py,478,15,0,2,7
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\docs\source\extensions\githublinks\__init__.py,44,4,0,1,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\cloudformation\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\__init__.py,29,3,0,1,6
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\ec2\autoscale\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\sdb\__init__.py,26,2,0,1,3
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\boto\route53\zone.py,324,4,0,1,8
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\swf\test_cert_verification.py,11,3,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\sts\test_session_token.py,51,7,0,1,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\rds2\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\sts\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\cloudfront\test_invalidation_list.py,98,5,0,2,4
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\mturk\mocks.py,9,1,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\glacier\test_layer2.py,19,4,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\integration\gs\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\glacier\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\swf\test_layer2_actors.py,73,5,0,2,2
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\s3\test_lifecycle.py,68,6,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\sqs\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\sts\test_credentials.py,28,2,0,1,1
E:\Source code on python\web framework\boto\boto-2.28.0\boto-2.28.0\tests\unit\s3\test_tagging.py,39,4,0,1,1
