FileName,File_sloc,File_in_degree,File_out_degree,File_Cyclomatic_Complexity,File_Max_Cyclomatic_Complexity
E:\Source code on python\web framework\boto\boto-2.9.0\boto\utils.py,738,24,13,3,12
E:\Source code on python\web framework\boto\boto-2.9.0\boto\pyami\copybot.py,68,4,0,1,5
E:\Source code on python\web framework\boto\boto-2.9.0\boto\pyami\installers\ubuntu\ebs.py,160,7,0,1,7
E:\Source code on python\web framework\boto\boto-2.9.0\boto\pyami\installers\ubuntu\installer.py,66,7,0,1,5
E:\Source code on python\web framework\boto\boto-2.9.0\boto\pyami\installers\ubuntu\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.9.0\boto\ses\__init__.py,25,2,0,1,3
E:\Source code on python\web framework\boto\boto-2.9.0\boto\ses\exceptions.py,60,1,1,1,1
E:\Source code on python\web framework\boto\boto-2.9.0\boto\elastictranscoder\__init__.py,34,1,0,1,3
E:\Source code on python\web framework\boto\boto-2.9.0\boto\fps\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.9.0\boto\rds\regioninfo.py,6,1,0,1,1
E:\Source code on python\web framework\boto\boto-2.9.0\boto\pyami\installers\ubuntu\trac.py,100,3,0,1,10
E:\Source code on python\web framework\boto\boto-2.9.0\boto\pyami\installers\ubuntu\mysql.py,63,6,0,1,6
E:\Source code on python\web framework\boto\boto-2.9.0\boto\services\service.py,117,8,0,1,4
E:\Source code on python\web framework\boto\boto-2.9.0\boto\route53\status.py,16,0,0,1,3
E:\Source code on python\web framework\boto\boto-2.9.0\boto\mashups\order.py,164,10,0,1,10
E:\Source code on python\web framework\boto\boto-2.9.0\boto\ec2\elb\securitygroup.py,13,0,0,1,3
E:\Source code on python\web framework\boto\boto-2.9.0\boto\sts\__init__.py,26,2,0,1,3
E:\Source code on python\web framework\boto\boto-2.9.0\boto\swf\layer1_decisions.py,268,0,0,1,8
E:\Source code on python\web framework\boto\boto-2.9.0\boto\route53\exception.py,3,1,1,1,1
E:\Source code on python\web framework\boto\boto-2.9.0\boto\ecs\item.py,105,3,0,1,6
E:\Source code on python\web framework\boto\boto-2.9.0\boto\roboto\awsqueryservice.py,109,7,1,1,10
E:\Source code on python\web framework\boto\boto-2.9.0\boto\sdb\regioninfo.py,6,1,0,1,1
E:\Source code on python\web framework\boto\boto-2.9.0\boto\mturk\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.9.0\boto\file\simpleresultset.py,8,0,0,1,2
E:\Source code on python\web framework\boto\boto-2.9.0\boto\dynamodb\schema.py,73,0,0,1,2
E:\Source code on python\web framework\boto\boto-2.9.0\boto\contrib\ymlmessage.py,23,2,0,1,1
E:\Source code on python\web framework\boto\boto-2.9.0\boto\dynamodb\layer1.py,473,8,0,1,9
E:\Source code on python\web framework\boto\boto-2.9.0\boto\dynamodb2\layer1.py,1180,6,0,1,10
E:\Source code on python\web framework\boto\boto-2.9.0\boto\dynamodb\exceptions.py,50,3,2,1,1
E:\Source code on python\web framework\boto\boto-2.9.0\boto\pyami\launch_ami.py,147,5,0,2,29
E:\Source code on python\web framework\boto\boto-2.9.0\boto\redshift\layer1.py,1700,6,0,1,16
E:\Source code on python\web framework\boto\boto-2.9.0\boto\glacier\response.py,23,1,0,1,5
E:\Source code on python\web framework\boto\boto-2.9.0\boto\ec2\cloudwatch\datapoint.py,14,1,0,1,4
E:\Source code on python\web framework\boto\boto-2.9.0\boto\ec2\spotdatafeedsubscription.py,35,2,0,1,5
E:\Source code on python\web framework\boto\boto-2.9.0\boto\ec2\instancestatus.py,155,0,0,1,5
E:\Source code on python\web framework\boto\boto-2.9.0\boto\exception.py,346,4,4,1,5
E:\Source code on python\web framework\boto\boto-2.9.0\boto\sqs\batchresults.py,58,0,0,1,7
E:\Source code on python\web framework\boto\boto-2.9.0\boto\s3\tagging.py,54,2,0,1,3
E:\Source code on python\web framework\boto\boto-2.9.0\boto\ec2\tag.py,52,0,0,1,5
E:\Source code on python\web framework\boto\boto-2.9.0\boto\vpc\vpc.py,52,1,0,1,7
E:\Source code on python\web framework\boto\boto-2.9.0\boto\mashups\interactive.py,61,4,0,2,7
E:\Source code on python\web framework\boto\boto-2.9.0\boto\sdb\db\query.py,53,0,0,1,3
E:\Source code on python\web framework\boto\boto-2.9.0\boto\sqs\jsonmessage.py,18,4,0,1,2
E:\Source code on python\web framework\boto\boto-2.9.0\boto\sns\connection.py,355,6,0,1,7
E:\Source code on python\web framework\boto\boto-2.9.0\boto\sdb\queryresultset.py,63,0,0,1,5
E:\Source code on python\web framework\boto\boto-2.9.0\boto\gs\bucket.py,723,15,0,1,8
E:\Source code on python\web framework\boto\boto-2.9.0\boto\sdb\connection.py,501,10,0,1,10
E:\Source code on python\web framework\boto\boto-2.9.0\boto\ec2\instance.py,555,10,0,1,37
E:\Source code on python\web framework\boto\boto-2.9.0\boto\dynamodb\condition.py,84,1,0,1,2
E:\Source code on python\web framework\boto\boto-2.9.0\boto\swf\layer1.py,1206,7,1,1,4
E:\Source code on python\web framework\boto\boto-2.9.0\boto\mashups\iobject.py,87,1,0,1,13
E:\Source code on python\web framework\boto\boto-2.9.0\boto\gs\bucketlistresultset.py,39,0,0,1,3
E:\Source code on python\web framework\boto\boto-2.9.0\boto\redshift\exceptions.py,81,1,1,1,1
E:\Source code on python\web framework\boto\boto-2.9.0\boto\manage\test_manage.py,26,3,0,2,2
E:\Source code on python\web framework\boto\boto-2.9.0\boto\manage\task.py,129,9,0,1,8
E:\Source code on python\web framework\boto\boto-2.9.0\boto\pyami\helloworld.py,4,1,0,1,1
E:\Source code on python\web framework\boto\boto-2.9.0\boto\pyami\bootstrap.py,95,8,0,2,7
E:\Source code on python\web framework\boto\boto-2.9.0\boto\services\servicedef.py,59,3,0,1,6
E:\Source code on python\web framework\boto\boto-2.9.0\boto\elastictranscoder\exceptions.py,13,1,1,1,1
E:\Source code on python\web framework\boto\boto-2.9.0\boto\glacier\layer2.py,54,2,0,1,2
E:\Source code on python\web framework\boto\boto-2.9.0\boto\glacier\writer.py,168,5,0,1,3
E:\Source code on python\web framework\boto\boto-2.9.0\boto\handler.py,27,2,13,1,2
E:\Source code on python\web framework\boto\boto-2.9.0\boto\services\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\boto\boto-2.9.0\boto\s3\bucketlistresultset.py,108,0,0,1,4
E:\Source code on python\web framework\boto\boto-2.9.0\boto\emr\step.py,204,0,0,1,12
E:\Source code on python\web framework\boto\boto-2.9.0\boto\vpc\__init__.py,726,13,0,1,6
E:\Source code on python\web framework\boto\boto-2.9.0\boto\cloudsearch\layer1.py,620,4,1,1,6
E:\Source code on python\web framework\boto\boto-2.9.0\boto\sts\credentials.py,166,4,0,1,6
E:\Source code on python\web framework\boto\boto-2.9.0\boto\s3\cors.py,163,0,0,1,7
E:\Source code on python\web framework\boto\boto-2.9.0\boto\sns\__init__.py,47,2,0,1,3
E:\Source code on python\web framework\boto\boto-2.9.0\boto\ec2\cloudwatch\metric.py,127,2,0,1,3
E:\Source code on python\web framework\boto\boto-2.9.0\boto\sqs\connection.py,323,8,0,1,4
E:\Source code on python\web framework\boto\boto-2.9.0\boto\sdb\db\sequence.py,161,1,0,1,5
E:\Source code on python\web framework\boto\boto-2.9.0\boto\ec2\elb\loadbalancer.py,258,7,0,1,10
E:\Source code on python\web framework\boto\boto-2.9.0\boto\beanstalk\layer1.py,954,5,1,1,12
