lib/matplotlib/tests/test_backend_pdf.py,1
lib/mpl_toolkits/mplot3d/art3d.py,1
lib/matplotlib/tests/test_transforms.py,1
lib/mpl_toolkits/axes_grid1/colorbar.py,1
lib/matplotlib/sankey.py,1
setupext.py,1
lib/matplotlib/ticker.py,1
lib/matplotlib/axes.py,2
lib/mpl_toolkits/axes_grid/colorbar.py,1
lib/matplotlib/transforms.py,1
lib/matplotlib/tests/test_colors.py,1
lib/matplotlib/__init__.py,2
lib/matplotlib/backends/backend_ps.py,1
lib/matplotlib/colorbar.py,1
lib/matplotlib/scale.py,1
lib/matplotlib/backends/backend_pdf.py,3
lib/matplotlib/tests/test_scale.py,1
lib/matplotlib/backends/backend_gtk.py,1
lib/matplotlib/streamplot.py,1
lib/matplotlib/backends/backend_svg.py,1
lib/matplotlib/tests/test_axes.py,1
,25
