FileName,File_sloc,File_in_degree,File_out_degree,File_Cyclomatic_Complexity,File_Max_Cyclomatic_Complexity
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\website\markdown\__init__.py,434,19,0,1,8
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\httpclient.py,545,19,0,5,19
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\testing.py,273,15,0,2,6
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\websocket.py,209,8,0,2,3
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\demos\appengine\markdown.py,1322,9,10,4,24
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\demos\blog\markdown.py,1322,9,1,4,24
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\website\markdown\html4.py,195,1,1,2,18
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\escape.py,127,7,0,4,11
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\template.py,436,7,0,1,33
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\website\markdown\odict.py,132,0,1,1,6
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\test\runtests.py,18,2,0,2,2
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\website\website.py,42,7,0,2,4
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\ioloop.py,417,12,0,8,19
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\httpserver.py,446,14,0,5,11
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\stack_context.py,126,6,0,1,4
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\locale.py,384,4,0,1,16
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\simple_httpclient.py,360,24,0,3,15
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\auth.py,931,13,0,1,12
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\database.py,142,7,0,3,6
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\wsgi.py,248,11,0,1,15
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\s3server.py,212,10,0,1,11
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\website\markdown\treeprocessors.py,257,2,1,1,11
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\autoreload.py,58,7,1,2,13
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\options.py,308,7,0,2,10
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\web.py,1331,30,0,1,22
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\website\markdown\preprocessors.py,163,2,1,1,14
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\website\markdown\extensions\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\website\markdown\extensions\toc.py,101,2,0,1,17
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\iostream.py,407,9,0,2,12
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\website\markdown\blockprocessors.py,323,2,1,1,6
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\win32_support.py,70,5,0,1,5
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\website\markdown\postprocessors.py,59,1,1,1,6
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\test\ioloop_test.py,19,5,0,2,2
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\website\markdown\blockparser.py,68,1,1,1,4
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\tornado\__init__.py,3,0,0,1,1
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\setup.py,33,3,0,4,4
E:\Source code on python\web framework\tornado\tornado-1.2.0\tornado-1.2.0\demos\facebook\uimodules.py,4,1,1,1,1
