FileName,File_sloc,File_in_degree,File_out_degree,File_Cyclomatic_Complexity,File_Max_Cyclomatic_Complexity
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\contrib\admin\views\template.py,62,6,0,1,5
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\text\tests.py,38,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\test_utils\models.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\urlpatterns_reverse\views.py,2,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\templates\urls.py,10,2,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\utils\itercompat.py,9,0,1,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\utils\models.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\views\tests\generic\create_update.py,179,5,1,1,2
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\i18n\models.py,9,1,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\forms\localflavor\za.py,35,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\forms\media.py,267,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\forms\localflavor\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\forms\formsets.py,439,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\modeltests\save_delete_hooks\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\test_utils\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\modeladmin\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\model_inheritance_regress\models.py,165,2,0,2,2
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\syndication\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\string_lookup\models.py,69,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\forms\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\forms\localflavor\it.py,48,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\file_storage\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\forms\localflavor\ar.py,277,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\comment_tests\tests\__init__.py,75,14,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\i18n\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\defaultfilters\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\admin_widgets\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\modeltests\fixtures\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\modeltests\files\models.py,76,4,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\modeltests\or_lookups\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\modeltests\m2m_through\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\modeltests\m2m_recursive\models.py,101,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\modeltests\m2m_recursive\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\modeltests\user_commands\management\commands\dance.py,7,1,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\modeltests\invalid_models\models.py,228,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\modeltests\invalid_models\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\modeltests\many_to_many\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\forms\localflavor\generic.py,145,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\forms\localflavor\fr.py,210,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\forms\localflavor\sk.py,20,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\forms\localflavor\ro.py,149,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\forms\fields.py,1232,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\forms\extra.py,405,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\requests\tests.py,43,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\examples\hello\urls.py,9,1,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\docs\conf.py,28,2,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\examples\manage.py,9,3,0,3,3
E:\Source code on python\web framework\django\django-1.0\django-1.0\examples\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\utils\simplejson\tool.py,34,1,1,2,5
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\file_uploads\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\extra_regress\models.py,71,4,0,1,2
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\select_related_regress\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\comment_tests\tests\model_tests.py,41,4,1,1,2
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\views\decorators\vary.py,34,3,0,2,2
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\auth_backends\models.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\modeltests\custom_pk\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\views\tests\static.py,21,2,1,1,2
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\views\views.py,21,3,1,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\urls.py,14,1,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\max_lengths\models.py,11,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\m2m_regress\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\context_processors\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\modeltests\many_to_many\models.py,193,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\modeltests\m2o_recursive\models.py,30,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\modeltests\custom_pk\models.py,109,3,0,2,2
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\modeltests\empty\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\examples\hello\views.py,49,2,0,1,2
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\modeltests\choices\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\utils\thread_support.py,10,1,0,2,2
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\core\management\commands\diffsettings.py,23,1,0,1,4
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\db\models\sql\constants.py,21,1,2,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\db\backends\postgresql\introspection.py,72,1,0,1,3
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\utils\urls.py,5,2,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\contrib\localflavor\nl\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\contrib\localflavor\no\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\contrib\localflavor\mx\forms.py,11,1,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\contrib\webdesign\tests.py,14,2,0,2,2
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\contrib\webdesign\lorem_ipsum.py,86,1,1,1,4
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\i18n\tests.py,61,1,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\admin_scripts\management\commands\label_command.py,11,2,0,2,2
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\m2m_regress\models.py,42,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\db\backends\dummy\base.py,41,3,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\core\management\commands\dbshell.py,7,1,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\core\management\commands\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\file_uploads\tests.py,212,12,0,1,4
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\db\backends\oracle\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\core\management\commands\sqlclear.py,7,1,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\core\management\commands\makemessages.py,173,8,0,2,32
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\utils\hashcompat.py,15,3,0,2,2
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\modeltests\user_commands\management\commands\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\contrib\sitemaps\management\commands\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\db\backends\oracle\creation.py,254,4,0,1,17
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\contrib\localflavor\ro\ro_counties.py,49,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\inline_formsets\models.py,35,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\initial_sql_regress\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\contrib\gis\tests\distapp\models.py,36,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\contrib\localflavor\fr\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\contrib\localflavor\fr\fr_department.py,110,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\cache\models.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\bug639\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\file_storage\models.py,44,5,0,3,3
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\contrib\localflavor\it\forms.py,74,10,0,1,4
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\contrib\gis\tests\geoapp\sitemaps.py,7,6,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\contrib\gis\db\backend\postgis\field.py,77,4,0,1,2
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\contrib\gis\db\backend\postgis\creation.py,159,7,0,1,10
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\contrib\gis\gdal\prototypes\ds.py,55,13,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\contrib\gis\db\backend\oracle\creation.py,5,0,0,1,2
E:\Source code on python\web framework\django\django-1.0\django-1.0\django\contrib\gis\tests\geoapp\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\context_processors\tests.py,30,2,0,1,1
E:\Source code on python\web framework\django\django-1.0\django-1.0\tests\regressiontests\dateformat\__init__.py,0,0,0,1,1
