FileName,File_sloc,File_in_degree,File_out_degree,File_Cyclomatic_Complexity,File_Max_Cyclomatic_Complexity
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\weave\accelerate_tools.py,300,10,1,1,4
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\weave\examples\binary_search.py,174,6,0,3,9
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\weave\examples\md5_speed.py,73,4,0,1,3
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\weave\examples\object.py,41,2,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\weave\examples\fibonacci.py,106,5,0,3,5
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\weave\examples\print_example.py,33,3,0,2,3
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\weave\examples\ramp.py,112,3,0,2,6
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\weave\tests\test_standard_array_spec.py,21,4,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\weave\examples\wx_example.py,157,3,0,2,4
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\weave\tests\test_scxx_dict.py,290,4,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\weave\examples\support_code_example.py,14,2,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\weave\tests\weave_test_utils.py,116,6,4,1,12
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\weave\tests\test_scxx_sequence.py,374,5,0,2,3
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\weave\tests\test_ast_tools.py,22,4,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\optimize\slsqp.py,266,4,0,1,38
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\lib\lapack\tests\test_lapack.py,66,7,0,1,3
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\linalg\benchmarks\bench_decom.py,23,2,0,1,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\misc\setupscons.py,9,1,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\ndimage\info.py,7,0,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\odr\setupscons.py,10,2,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\sparse\linalg\eigen\arpack\speigs.py,180,2,2,1,7
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\special\spfun_stats.py,46,1,0,1,4
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\weave\blitz_tools.py,71,10,0,1,7
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\weave\tests\test_numpy_scalar_spec.py,123,11,0,14,14
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\misc\pexec.py,47,4,0,1,7
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\maxentropy\__init__.py,9,1,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\weave\base_spec.py,84,2,1,1,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\stats\tests\test_stats.py,1024,3,0,2,11
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\setup.py,127,5,0,5,5
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\stats\kde.py,237,3,0,1,6
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\sparse\linalg\isolve\setup.py,31,8,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\special\tests\test_spfun_stats.py,28,3,0,2,3
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\special\setup.py,43,6,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\sparse\linalg\eigen\lobpcg\__init__.py,9,2,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\ndimage\fourier.py,117,4,1,1,6
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\sparse\setupscons.py,14,3,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\optimize\tests\test_cobyla.py,15,3,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\weave\examples\dict_sort.py,88,3,0,2,4
E:\Source code on python\Science & Engineering\scipy\scipy-0.7.2\scipy\maxentropy\examples\bergerexamplesimulated.py,76,2,0,4,4
