django/http/cookie.py,1
django/contrib/auth/tests/test_custom_user.py,1
django/conf/global_settings.py,1
tests/regressiontests/admin_widgets/tests.py,1
django/db/models/options.py,1
django/db/migrations/writer.py,2
tests/regressiontests/indexes/models.py,1
tests/regressiontests/i18n/patterns/tests.py,1
tests/select_related/models.py,1
django/core/validators.py,5
tests/select_related/tests.py,1
tests/admin_inlines/tests.py,2
django/core/urlresolvers.py,1
tests/regressiontests/generic_views/base.py,1
tests/timezones/tests.py,1
tests/modeltests/model_formsets/tests.py,1
tests/commands_sql/tests.py,1
tests/urlpatterns_reverse/erroneous_urls.py,1
django/db/models/sql/query.py,3
django/views/i18n.py,1
django/test/testcases.py,3
tests/regressiontests/backends/models.py,1
django/contrib/gis/tests/geoadmin/tests.py,1
tests/regressiontests/inspectdb/tests.py,3
django/contrib/auth/tests/test_decorators.py,1
tests/httpwrappers/tests.py,1
django/db/backends/mysql/creation.py,1
django/contrib/formtools/wizard/storage/base.py,1
tests/regressiontests/logging_tests/tests.py,2
django/db/models/fields/related.py,3
tests/regressiontests/httpwrappers/tests.py,1
django/contrib/auth/tests/test_management.py,2
tests/settings_tests/tests.py,1
django/utils/translation/trans_real.py,2
django/contrib/gis/gdal/tests/test_geom.py,1
django/utils/timezone.py,1
tests/regressiontests/many_to_one_regress/models.py,1
tests/i18n/tests.py,3
django/test/simple.py,2
django/contrib/auth/tests/test_basic.py,1
django/contrib/auth/tests/models.py,1
django/core/management/commands/makemigrations.py,1
django/http/__init__.py,1
tests/i18n/contenttypes/tests.py,1
django/db/models/sql/compiler.py,3
tests/migrations/migrations_test_apps/with_package_model/__init__.py,1
tests/regressiontests/test_runner/deprecation_app/models.py,1
django/db/migrations/operations/models.py,1
tests/model_formsets_regress/tests.py,1
tests/i18n/__init__.py,1
tests/generic_views/test_dates.py,1
tests/modeltests/known_related_objects/models.py,1
tests/model_formsets/tests.py,2
tests/regressiontests/i18n/patterns/urls/default.py,1
tests/generic_relations/models.py,1
django/http/request.py,2
tests/syndication/tests.py,1
django/db/backends/dummy/base.py,1
tests/admin_views/tests.py,1
django/contrib/auth/tests/forms.py,1
tests/middleware/urls.py,1
tests/regressiontests/test_runner/tests.py,2
django/forms/formsets.py,1
tests/regressiontests/middleware/tests.py,1
tests/regressiontests/test_runner/deprecation_app/tests.py,1
django/contrib/formtools/tests/wizard/wizardtests/tests.py,1
tests/regressiontests/handlers/tests.py,1
tests/urlpatterns_reverse/namespace_urls.py,1
tests/model_permalink/views.py,1
django/views/generic/dates.py,1
django/core/management/commands/inspectdb.py,2
django/core/mail/backends/smtp.py,1
django/contrib/auth/tests/custom_user.py,2
django/middleware/common.py,1
tests/view_tests/tests/test_debug.py,1
tests/admin_inlines/models.py,1
