FileName,hasattr,getattr,callable,globals,locals,isinstance,issubclass,type,vars,super,setattr, delattr,del,eval,exec,execfile,__import__,reload
E:\Source code on python\web framework\tornado\tornado-2.1.0\tornado-2.1.0\website\sphinx\sphinx_coverage.py,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
E:\Source code on python\web framework\tornado\tornado-2.1.0\tornado-2.1.0\tornado\test\wsgi_test.py,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.1.0\tornado-2.1.0\tornado\test\web_test.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.1.0\tornado-2.1.0\tornado\test\twisted_test.py,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.1.0\tornado-2.1.0\tornado\ioloop.py,6,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.1.0\tornado-2.1.0\tornado\test\httpserver_test.py,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.1.0\tornado-2.1.0\tornado\httpserver.py,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.1.0\tornado-2.1.0\tornado\web.py,9,8,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.1.0\tornado-2.1.0\tornado\simple_httpclient.py,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.1.0\tornado-2.1.0\tornado\autoreload.py,1,1,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.1.0\tornado-2.1.0\tornado\auth.py,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.1.0\tornado-2.1.0\tornado\database.py,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.1.0\tornado-2.1.0\tornado\curl_httpclient.py,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.1.0\tornado-2.1.0\tornado\test\simple_httpclient_test.py,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.1.0\tornado-2.1.0\tornado\iostream.py,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.1.0\tornado-2.1.0\tornado\websocket.py,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.1.0\tornado-2.1.0\demos\appengine\markdown.py,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.1.0\tornado-2.1.0\tornado\locale.py,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
