FileName,File_sloc,File_in_degree,File_out_degree,File_Cyclomatic_Complexity,File_Max_Cyclomatic_Complexity
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\platform\posix.py,40,7,0,1,4
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\platform\auto.py,21,10,0,4,4
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\httputil.py,267,17,0,3,9
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\maint\scripts\custom_fixers\fix_future_imports.py,45,7,0,1,5
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\maint\test\redbot\red_test.py,129,13,0,2,9
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\tcpserver.py,171,15,1,1,8
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\platform\caresresolver.py,66,4,0,1,7
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\maint\test\websocket\server.py,16,7,0,2,2
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\testing.py,406,22,0,5,11
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\template.py,642,15,0,2,44
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\runtests.py,83,14,0,3,4
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\demos\s3server\s3server.py,213,11,0,1,11
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\simple_httpclient_test.py,290,31,0,1,3
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\websocket_test.py,28,3,0,1,1
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\concurrent.py,187,8,1,3,5
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\setup.py,44,3,0,2,2
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\curl_httpclient.py,336,21,0,3,25
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\web_test.py,836,37,0,1,9
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\maint\test\websocket\client.py,35,6,0,2,4
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\iostream.py,732,18,0,2,14
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\platform\kqueue.py,53,6,0,1,6
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\platform\windows.py,11,6,0,1,2
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\locale.py,415,10,0,1,16
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\wsgi.py,256,19,0,5,8
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\iostream_test.py,383,24,0,1,3
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\platform\common.py,58,7,0,1,5
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\gettext_translations\extract_me.py,2,4,0,1,1
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\websocket.py,656,23,0,3,10
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\import_test.py,35,5,0,1,2
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\twisted_test.py,432,31,0,13,13
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\process.py,223,15,0,2,13
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\log.py,137,10,1,2,6
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\netutil.py,283,14,0,3,12
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\httpserver.py,384,18,0,2,8
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\httpserver_test.py,464,31,0,1,2
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\gen.py,442,14,0,1,14
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\autoreload.py,189,19,0,5,11
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\options.py,377,12,0,1,9
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\netutil_test.py,65,11,0,4,4
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\locale_test.py,39,8,0,1,2
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\ioloop.py,576,26,0,3,24
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\web.py,1722,45,0,6,22
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\httpclient.py,402,12,0,2,6
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\log_test.py,101,17,0,1,3
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\curl_httpclient_test.py,39,12,0,3,3
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\wsgi_test.py,62,13,0,1,2
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\auth.py,1076,24,0,3,13
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\escape.py,216,14,0,7,12
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\simple_httpclient.py,379,28,0,4,20
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\gen_test.py,616,22,0,1,3
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\platform\twisted.py,405,30,2,1,12
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\stack_context_test.py,149,19,0,2,2
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\util_test.py,114,8,0,2,3
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\platform\select.py,46,6,9,1,5
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\platform\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\concurrent_test.py,243,20,0,1,2
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\httpclient_test.py,300,28,0,2,3
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\options_test.py,104,10,0,4,4
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\testing_test.py,59,7,0,2,2
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\auth_test.py,288,17,0,1,2
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\ioloop_test.py,226,22,0,3,3
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\test\process_test.py,134,22,0,1,5
E:\Source code on python\web framework\tornado\tornado-3.0.0\tornado-3.0.0\tornado\platform\epoll.py,7,5,1,1,1
