FileName,File_sloc,File_in_degree,File_out_degree,File_Cyclomatic_Complexity,File_Max_Cyclomatic_Complexity
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\distutils\ccompiler.py,533,22,1,5,11
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\ma\setupscons.py,14,2,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\oldnumeric\functions.py,92,5,5,1,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\lib\tests\test_polynomial.py,125,2,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\lib\tests\test_format.py,462,8,0,4,4
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\numarray\setupscons.py,10,2,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\linalg\__init__.py,43,1,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\lib\info.py,137,0,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\lib\__init__.py,33,16,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\fft\info.py,132,0,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\fft\tests\test_fftpack.py,17,2,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\doc\basics.py,107,0,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\doc\creation.py,105,0,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\doc\broadcasting.py,135,0,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\numarray\ma.py,1,1,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\matrixlib\tests\test_numeric.py,7,1,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\polynomial\__init__.py,6,3,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\polynomial\tests\test_polynomial.py,343,6,0,1,16
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\f2py\cfuncs.py,912,4,4,1,30
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\fft\tests\test_helper.py,31,1,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.4.1\numpy\version.py,15,2,0,3,3
