scipy/weave/catalog.py,2
scipy/cluster/tests/test_vq.py,2
scipy/cluster/vq.py,2
scipy/special/tests/test_basic.py,1
Lib/linalg/matfuncs.py,1
scipy/sandbox/numexpr/expressions.py,1
scipy/stats/models/formula.py,1
scipy/sandbox/multigrid/relaxation.py,1
Lib/linalg/lapack.py,1
scipy/optimize/minpack.py,2
scipy/stats/tests/test_stats.py,5
Lib/linalg/tests/test_decomp.py,1
scipy/integrate/quadrature.py,1
scipy/stats/distributions.py,9
Lib/linalg/decomp.py,2
scipy/sandbox/numexpr/info.py,1
scipy/special/info.py,1
scipy/special/basic.py,1
Lib/stats/tests/test_stats.py,1
Lib/stats/morestats.py,1
scipy/sparse/tests/test_base.py,1
scipy/sandbox/numexpr/__init__.py,1
Lib/io/mio.py,1
Lib/stats/stats.py,1
scipy/ndimage/tests/test_doccer.py,1
scipy/signal/waveforms.py,2
Lib/signal/filter_design.py,1
Lib/special/tests/test_basic.py,1
scipy/sandbox/numexpr/compiler.py,1
scipy/signal/signaltools.py,2
scipy/sparse/dok.py,1
scipy/sandbox/setup.py,1
Lib/signal/signaltools.py,1
scipy/ndimage/doccer.py,1
Lib/cluster/vq.py,1
Lib/optimize/cobyla.py,1
scipy/cluster/hierarchy.py,1
scipy/cluster/tests/test_distance.py,1
scipy/interpolate/tests/test_interpolate.py,3
scipy/interpolate/interpolate.py,3
scipy/ndimage/tests/test_regression.py,1
scipy/ndimage/tests/test_filters.py,1
Lib/sparse/sparse.py,1
Lib/signal/waveforms.py,1
scipy/special/setup.py,1
scipy/stats/stats.py,4
Lib/sandbox/arpack/arpack.py,1
scipy/odr/odrpack.py,1
scipy/stats/models/tests/test_formula.py,1
scipy/interpolate/fitpack2.py,2
Lib/sandbox/montecarlo/setup.py,1
Lib/linalg/blas.py,1
scipy/sandbox/multigrid/tests/test_relaxation.py,1
Lib/signal/ltisys.py,1
scipy/sandbox/numexpr/tests/test_numexpr.py,1
Lib/linalg/basic.py,1
scipy/signal/tests/test_signaltools.py,2
Lib/sparse/tests/test_sparse.py,1
scipy/ndimage/filters.py,1
scipy/signal/tests/test_waveforms.py,1
scipy/linalg/decomp.py,1
Lib/special/basic.py,1
scipy/sandbox/multigrid/multigridtools/multigridtools.py,1
scipy/optimize/optimize.py,1
scipy/sandbox/numexpr/boolean_timing.py,1
Lib/stats/kde.py,1
scipy/interpolate/tests/test_fitpack.py,2
Lib/stats/distributions.py,1
scipy/optimize/tests/test_optimize.py,2
Lib/optimize/optimize.py,3
Lib/signal/bsplines.py,1
scipy/integrate/tests/test_quadrature.py,1
scipy/fftpack/tests/test_basic.py,2
scipy/stats/tests/test_distributions.py,4
scipy/io/matlab/tests/test_mio.py,1
scipy/sandbox/numexpr/timing.py,1
,112
