FormerVersionFileName,exist,LatterVersionFileName,changed,addition,deletion,modification
/home/aiyanxu/pair/boto-2.2.0/boto/sdb/db/query.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/sdb/db/query.py,0,0,0,0
/home/aiyanxu/pair/boto-2.2.0/boto/sts/__init__.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/sts/__init__.py,1,0,17,0
/home/aiyanxu/pair/boto-2.2.0/boto/sts/connection.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/sts/connection.py,1,4,0,6
/home/aiyanxu/pair/boto-2.2.0/boto/sqs/regioninfo.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/sqs/regioninfo.py,0,0,0,0
/home/aiyanxu/pair/boto-2.2.0/boto/services/message.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/services/message.py,0,0,0,0
/home/aiyanxu/pair/boto-2.2.0/boto/services/service.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/services/service.py,1,0,0,2
/home/aiyanxu/pair/boto-2.2.0/boto/sqs/connection.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/sqs/connection.py,1,2,0,50
/home/aiyanxu/pair/boto-2.2.0/boto/services/sonofmmm.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/services/sonofmmm.py,0,0,0,0
/home/aiyanxu/pair/boto-2.2.0/boto/sdb/db/key.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/sdb/db/key.py,1,0,0,4
/home/aiyanxu/pair/boto-2.2.0/boto/ses/exceptions.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/ses/exceptions.py,1,2,0,5
/home/aiyanxu/pair/boto-2.2.0/boto/route53/connection.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/route53/connection.py,1,1,0,7
/home/aiyanxu/pair/boto-2.2.0/boto/route53/exception.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/route53/exception.py,0,0,0,0
/home/aiyanxu/pair/boto-2.2.0/boto/services/servicedef.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/services/servicedef.py,0,0,0,0
/home/aiyanxu/pair/boto-2.2.0/boto/sns/__init__.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/sns/__init__.py,1,0,17,1
/home/aiyanxu/pair/boto-2.2.0/boto/manage/task.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/manage/task.py,1,0,0,1
/home/aiyanxu/pair/boto-2.2.0/boto/services/submit.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/services/submit.py,0,0,0,0
/home/aiyanxu/pair/boto-2.2.0/boto/mturk/test/create_hit_with_qualifications.py,0
/home/aiyanxu/pair/boto-2.2.0/boto/manage/__init__.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/manage/__init__.py,0,0,0,0
/home/aiyanxu/pair/boto-2.2.0/boto/pyami/installers/ubuntu/mysql.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/pyami/installers/ubuntu/mysql.py,0,0,0,0
/home/aiyanxu/pair/boto-2.2.0/boto/utils.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/utils.py,1,8,0,42
/home/aiyanxu/pair/boto-2.2.0/boto/pyami/helloworld.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/pyami/helloworld.py,0,0,0,0
/home/aiyanxu/pair/boto-2.2.0/boto/pyami/bootstrap.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/pyami/bootstrap.py,0,0,0,0
/home/aiyanxu/pair/boto-2.2.0/boto/sqs/jsonmessage.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/sqs/jsonmessage.py,0,0,0,0
/home/aiyanxu/pair/boto-2.2.0/boto/sns/connection.py,1,/home/aiyanxu/pair/boto-2.6.0/boto/sns/connection.py,1,0,0,6
