FileName,File_sloc,File_in_degree,File_out_degree,File_Cyclomatic_Complexity,File_Max_Cyclomatic_Complexity
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\tools\win32\build_scripts\pavement.py,238,12,0,1,4
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\setupegg.py,5,1,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\tools\authors.py,191,16,0,4,7
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\scipy\weave\swigptr.py,356,2,1,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\scipy\weave\setup.py,21,5,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\scipy\weave\swigptr2.py,4153,2,1,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\scipy\weave\tests\test_ast_tools.py,22,5,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\scipy\weave\tests\test_c_spec.py,566,12,0,6,6
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\scipy\sparse\linalg\tests\test_expm_multiply.py,204,14,0,2,5
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\scipy\stats\tests\test_tukeylambda_stats.py,61,7,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\scipy\special\spfun_stats.py,44,4,0,1,3
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\scipy\special\tests\test_lambertw.py,74,6,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\scipy\special\lambertw.py,79,4,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\scipy\spatial\setup.py,39,5,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\scipy\sparse\linalg\eigen\arpack\__init__.py,16,4,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\scipy\sparse\linalg\dsolve\umfpack\setup.py,24,4,0,2,2
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\scipy\sparse\linalg\isolve\minres.py,240,5,0,2,37
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\scipy\sparse\linalg\dsolve\__init__.py,51,4,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\scipy\sparse\linalg\matfuncs.py,431,15,1,1,7
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\scipy\sparse\sparsetools\__init__.py,9,9,0,1,1
E:\Source code on python\Science & Engineering\scipy\scipy-0.13.2\scipy\sparse\sparsetools\coo.py,194,2,1,4,6
