FileName,File_sloc,File_in_degree,File_out_degree,File_Cyclomatic_Complexity,File_Max_Cyclomatic_Complexity
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\utils\models.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\mail\custombackend.py,9,1,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\max_lengths\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\model_regress\models.py,39,0,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\special_headers\urls.py,9,4,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\modeltests\reverse_lookup\tests.py,41,4,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\modeltests\many_to_many\models.py,20,0,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\modeltests\raw_query\models.py,21,0,0,1,2
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\views\urls.py,126,3,1,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\admin_widgets\widgetadmin.py,22,1,1,1,2
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\admin_views\customadmin.py,28,4,1,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\aggregation_regress\models.py,45,0,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\backends\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\admin_views\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\bug639\models.py,18,2,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\null_queries\models.py,17,0,1,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\model_regress\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\reverse_single_related\models.py,9,0,1,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\modeltests\m2m_through\tests.py,247,9,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\modeltests\proxy_models\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\delete_regress\tests.py,101,20,0,1,2
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\comment_tests\tests\comment_utils_moderators_tests.py,67,9,1,1,3
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\modeltests\model_package\models\__init__.py,2,2,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\modeltests\choices\tests.py,14,1,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\forms\localflavor\cz.py,93,7,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\servers\models.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\modeltests\model_inheritance\tests.py,194,14,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\one_to_one_regress\tests.py,92,1,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\modeltests\field_defaults\models.py,15,1,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\localflavor\us\forms.py,6,1,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\admin_filterspecs\models.py,20,1,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\modeltests\force_insert_update\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\modeltests\force_insert_update\models.py,11,2,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\modeltests\get_latest\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\modeltests\m2m_recursive\models.py,21,0,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\modeltests\get_or_create\models.py,16,1,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\modeltests\m2m_recursive\tests.py,195,2,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\max_lengths\models.py,11,0,0,1,1
E:\Source code on python\web framework\django\django-1.3\django-1.3\tests\regressiontests\model_formsets_regress\models.py,21,0,0,1,1
