FileName,File_sloc,File_in_degree,File_out_degree,File_Cyclomatic_Complexity,File_Max_Cyclomatic_Complexity
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\linalg\info.py,27,0,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\distutils\tests\test_fcompiler_gnu.py,41,2,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\distutils\tests\swig_ext\setup.py,16,1,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\distutils\tests\test_misc_util.py,45,8,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\distutils\tests\swig_ext\tests\test_example.py,12,2,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\distutils\tests\setup.py,11,1,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\numarray\nd_image.py,13,2,0,3,3
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\lib\arraysetops.py,342,2,1,1,10
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\lib\user_array.py,174,0,0,2,3
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\distutils\unixccompiler.py,84,8,1,2,6
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\ma\__init__.py,41,4,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\lib\tests\test_utils.py,28,3,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\lib\tests\test_type_check.py,286,4,0,3,3
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\ma\setupscons.py,14,2,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\linalg\setupscons.py,14,1,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\tests\test_ctypeslib.py,90,6,0,3,3
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\doc\internals.py,141,0,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\f2py\common_rules.py,119,7,1,1,16
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\distutils\tests\gen_ext\__init__.py,0,0,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\doc\byteswapping.py,95,0,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\doc\broadcasting.py,135,0,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\distutils\tests\f2py_ext\__init__.py,0,0,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\distutils\tests\f2py_f90_ext\__init__.py,0,0,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\distutils\tests\gen_ext\tests\test_fib3.py,8,2,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\distutils\setupscons.py,14,2,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\f2py\func2subr.py,250,4,3,1,29
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\doc\structured_arrays.py,178,0,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\distutils\tests\f2py_ext\setup.py,9,1,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\distutils\tests\pyrex_ext\tests\test_primes.py,9,3,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\f2py\__init__.py,38,6,0,1,4
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\doc\creation.py,107,0,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\lib\ufunclike.py,146,1,1,1,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\f2py\use_rules.py,89,3,1,1,11
E:\Source code on python\Science & Engineering\numpy\numpy-1.7.0\numpy\doc\constants.py,288,2,0,5,5
