FileName,hasattr,getattr,callable,globals,locals,isinstance,issubclass,type,vars,super,setattr, delattr,del,eval,exec,execfile,__import__,reload
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\util_test.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\web_test.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\httputil_test.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\simple_httpclient_test.py,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\platform\auto.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\testing.py,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\demos\s3server\s3server.py,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\curl_httpclient_test.py,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\iostream.py,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\httputil.py,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\curl_httpclient.py,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\testing_test.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\escape_test.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\maint\scripts\custom_fixers\fix_future_imports.py,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\platform\interface.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\maint\test\websocket\server.py,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\gen_test.py,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\demos\appengine\markdown.py,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\options_test.py,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\netutil.py,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\wsgi.py,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\locale.py,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\platform\common.py,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\iostream_test.py,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\setup.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\import_test.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\website\sphinx\conf.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\process.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\platform\__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\maint\scripts\custom_fixers\__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\maint\appengine\setup.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\maint\appengine\common\cgi_runtests.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
