FileName,File_sloc,File_in_degree,File_out_degree,File_Cyclomatic_Complexity,File_Max_Cyclomatic_Complexity
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\util_test.py,19,5,0,1,3
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\web_test.py,649,32,0,1,9
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\httputil_test.py,181,11,0,1,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\simple_httpclient_test.py,263,30,0,1,4
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\platform\auto.py,13,8,0,2,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\testing.py,326,17,0,3,9
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\demos\s3server\s3server.py,213,11,0,1,11
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\curl_httpclient_test.py,16,6,0,4,4
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\iostream.py,587,15,0,2,14
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\httputil.py,236,11,0,1,9
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\curl_httpclient.py,323,18,0,2,24
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\testing_test.py,45,7,0,2,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\escape_test.py,131,14,0,1,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\maint\scripts\custom_fixers\fix_future_imports.py,44,7,0,1,5
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\platform\interface.py,32,3,0,1,1
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\maint\test\websocket\server.py,16,7,0,2,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\gen_test.py,293,14,0,1,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\demos\appengine\markdown.py,1322,9,1,4,24
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\options_test.py,78,15,0,1,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\netutil.py,258,14,0,3,8
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\wsgi.py,251,19,0,3,10
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\locale.py,413,9,0,1,16
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\platform\common.py,57,7,0,1,5
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\iostream_test.py,272,22,0,3,4
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\setup.py,43,4,0,4,4
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\import_test.py,45,4,0,1,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\website\sphinx\conf.py,61,3,0,1,1
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\process.py,113,11,0,2,13
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\platform\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\maint\scripts\custom_fixers\__init__.py,0,0,0,1,1
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\maint\appengine\setup.py,2,1,0,1,1
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\maint\appengine\common\cgi_runtests.py,34,2,0,2,3
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\ioloop.py,487,18,0,6,19
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\maint\appengine\py27\runtests.py,1,0,0,1,1
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\autoreload.py,176,15,0,5,10
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\httpserver_test.py,295,30,0,5,5
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\httpserver.py,360,16,0,2,8
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\maint\scripts\run_fixers.py,3,2,0,1,1
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\twisted_test.py,394,28,0,10,10
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\demos\blog\blog.py,148,12,0,2,6
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\database.py,173,10,0,5,6
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\maint\appengine\common\runtests.py,44,11,0,7,7
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\stack_context.py,195,9,0,1,7
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\demos\blog\markdown.py,1322,9,1,4,24
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\maint\appengine\py27\cgi_runtests.py,1,0,0,1,1
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\simple_httpclient.py,435,30,0,4,22
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\httpclient.py,370,13,0,2,8
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\auth.py,965,17,0,1,13
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\demos\chat\chatdemo.py,118,10,0,2,5
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\maint\appengine\py25\runtests.py,1,0,0,1,1
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\maint\test\websocket\client.py,28,7,0,3,3
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\__init__.py,4,3,0,1,1
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\demos\facebook\facebook.py,85,9,0,2,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\demos\benchmark\benchmark.py,44,9,0,2,3
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\maint\appengine\py25\cgi_runtests.py,1,0,0,1,1
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\demos\benchmark\template_benchmark.py,55,6,0,2,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\demos\websocket\chatdemo.py,70,10,0,2,3
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\demos\benchmark\chunk_benchmark.py,36,9,0,2,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\demos\auth\authdemo.py,55,8,0,2,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\template.py,645,14,0,1,44
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\escape.py,228,12,0,8,12
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\util.py,64,4,0,2,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\options.py,365,13,0,2,10
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\locale_test.py,31,6,0,1,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\web.py,1650,40,0,2,22
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\template_test.py,306,16,0,1,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\auth_test.py,155,13,0,1,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\stack_context_test.py,91,16,0,2,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\runtests.py,43,7,0,3,3
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\process_test.py,80,19,0,2,7
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\ioloop_test.py,37,12,0,2,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\httpclient_test.py,140,19,0,1,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\wsgi_test.py,57,13,0,1,1
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\test\gettext_translations\extract_me.py,1,0,0,1,1
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\platform\posix.py,39,7,0,1,4
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\website\website.py,30,5,0,2,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\platform\windows.py,11,5,0,1,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\gen.py,313,8,0,1,13
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\demos\helloworld\helloworld.py,19,6,0,2,2
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\demos\appengine\blog.py,125,10,0,2,5
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\websocket.py,525,14,0,2,11
E:\Source code on python\web framework\tornado\tornado-2.4.0\tornado-2.4.0\tornado\platform\twisted.py,233,18,1,1,11
