FileName,File_sloc,File_in_degree,File_out_degree,File_Cyclomatic_Complexity,File_Max_Cyclomatic_Complexity
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\distutils\misc_util.py,1410,9,0,4,20
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\random\setup.py,42,3,0,2,3
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\oldnumeric\ufuncs.py,18,0,4,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\oldnumeric\fft.py,19,0,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\oldnumeric\functions.py,92,5,5,1,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\lib\ufunclike.py,52,4,1,1,4
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\lib\tests\test_io.py,166,3,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\linalg\setup.py,29,2,0,2,3
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\oldnumeric\compat.py,81,9,4,1,4
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\lib\tests\test_machar.py,24,2,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\lib\tests\test__datasource.py,218,10,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\lib\twodim_base.py,172,6,1,1,5
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\lib\tests\test_ufunclike.py,58,1,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\distutils\setupscons.py,12,1,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\f2py\__svn_version__.py,1,0,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\distutils\tests\pyrex_ext\__init__.py,0,0,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\distutils\tests\f2py_f90_ext\setup.py,14,1,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\f2py\docs\usersguide\setup_example.py,13,2,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\lib\tests\test_arraysetops.py,110,4,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\f2py\cfuncs.py,908,5,7,1,30
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\numarray\random_array.py,7,1,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\numarray\fft.py,4,2,0,1,1
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\oldnumeric\array_printer.py,13,0,0,1,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\lib\tests\test_polynomial.py,94,2,0,2,2
E:\Source code on python\Science & Engineering\numpy\numpy-1.1.0\numpy\lib\tests\test_regression.py,28,2,0,2,2
